"GEOID","B01001_001","B25001_001","B26001_001","aggtraveltimeperperson","vehicle","novehiclesavailable","privatetransportmethod","publictransportation","walkingdistancecommute","ua_per_facilities_prior1980","ua_per_facilities_after2000","ua_total_voms","ua_per_dr_service","ua_per_do_service","ua_est_daily_ridership","ua_est_operating_cost_per_person","fatalmvapercapita","fatalmvapedestrianstrikepercapita","fatalintoxicationmvapercapita","transportation_score","transportation_rnk","public_score","infrastructure_score","safety_score","private_score","transportation_state_rnk","NAME"
"01001",58239,24170,547,25.1130092977549,2.00997437774524,1.68843460155215,86.4010885176506,0.544258825308035,0.657646080580543,0,33.3333333333333,25,66.6666666666667,100,26838.9504,1227304.944,8.58531224780645,1.71706244956129,1.71706244956129,100.29,64.392523364486,97.58,124.31,99.58,84.83,71.2121212121212,"Autauga County, Alabama"
"01003",227131,121763,2926,24.2564052605943,1.95478839316435,1.11418982204184,81.4018509498295,0.129566488066245,1.18071115440818,0,0,0,0,0,0,0,4.40274555212631,0,0.880549110425261,89.79,17.5389408099688,96.33,86.29,93.9,90.31,48.4848484848485,"Baldwin County, Alabama"
"01005",25259,11667,2964,25.5885829098215,1.76320422535211,4.26663514950951,83.1225623448765,0.0827325375251152,2.17468384351732,0,100,3,100,100,1159.368,1510.159,7.91796983253494,3.95898491626747,0,108.5,84.9221183800623,96.18,142.3,99.09,97.33,93.9393939393939,"Barbour County, Alabama"
"01007",22412,9013,1440,29.074305729297,2.06056755612029,0.638617580766341,86.9652239179384,0,0.475356517388041,0,0,0,0,0,0,0,0,0,0,86.29,2.77258566978193,95.93,84.9,89.89,81.61,6.81818181818182,"Bibb County, Alabama"
"01009",58884,24527,532,32.9471527719709,2.27845070422535,1.57648239524964,86.420269253282,0.12542854753742,0.635504640856259,0,0,0,0,0,0,0,1.69825419468786,1.69825419468786,0,87.44,5.9190031152648,96.31,83.77,92.79,84.5,21.2121212121212,"Blount County, Alabama"
"01011",10386,4522,404,33.5170394036209,1.64668031588184,5.71123565519082,83.8658146964856,0,1.8370607028754,0,0,0,0,0,0,0,38.5133834007318,9.62834585018294,9.62834585018294,90.91,25.8255451713396,95.93,83.61,138.33,98.75,57.5757575757576,"Bullock County, Alabama"
"01013",19181,9842,297,24.1636558276462,2.02204869085898,2.0875150541951,86.5917302288238,0.120433560818948,0.414826709487488,0,0,0,0,0,0,0,15.6404775559147,5.21349251863824,10.4269850372765,87.12,4.79750778816199,96.3,86.32,120.6,84.89,13.6363636363636,"Butler County, Alabama"
"01015",116425,53112,3008,23.4606662818504,1.98670278812507,1.61118647605134,84.9282592562052,0.616393172260246,1.07817267254886,0,0,0,0,0,0,0,10.3070646338845,2.57676615847112,0.858922052823706,89.32,14.5171339563863,97.8,86.53,100.32,87.26,45.4545454545455,"Calhoun County, Alabama"
"01017",34834,16433,537,22.0300852864146,2.06279052046026,2.54066406775104,86.9787119736754,0.329057820159828,0.409643408770398,0,0,0,0,0,0,0,11.4830338175346,0,2.87075845438365,88.06,8.00623052959502,96.93,86.94,101.19,85.4,25.7575757575758,"Chambers County, Alabama"
"01019",24975,14734,259,29.4597402597403,2.16591002888981,0.935064935064935,84.8207792207792,0.675324675324675,0.509090909090909,0,0,0,0,0,0,0,0,0,0,88.53,10.1246105919003,97.97,84.79,89.89,84.63,31.8181818181818,"Cherokee County, Alabama"
"01021",44857,19407,434,30.0248061131387,2.11834319526627,0.587530659973761,83.1147354014599,0,1.39142335766423,0,100,6,100,100,0,0,8.91722585103774,0,0,104.25,74.6105919003115,95.93,141.02,95.38,87.82,83.3333333333333,"Chilton County, Alabama"
"01023",12792,7132,159,35.7922136713445,2.09902130109384,1.22393472348141,82.9108193752829,0,1.33544590312359,0,0,0,0,0,0,0,0,0,0,88.67,11.0591900311526,95.93,82.95,89.89,89.24,34.8484848484849,"Choctaw County, Alabama"
"01025",23346,11788,318,25.0888178913738,1.932,1.81888049186627,89.6869009584665,0,0.0255591054313099,0,0,0,0,0,0,0,0,0,0,86.05,2.398753894081,95.93,86.05,89.89,80.06,4.54545454545455,"Clarke County, Alabama"
"01027",14184,7009,222,27.0774253731343,2.1894795332469,2.83582089552239,85.1305970149254,0,0.652985074626866,0,0,0,0,0,0,0,0,0,0,89.16,13.7071651090343,95.93,85.48,89.89,88.58,40.9090909090909,"Clay County, Alabama"
"01029",15046,6792,154,31.7178672316384,2.11772061450518,2.36665489226422,84.5338983050847,0,0.635593220338983,0,0,0,0,0,0,0,13.2925694536754,0,0,88.21,8.72274143302181,95.93,84.13,98.07,88.22,30.3030303030303,"Cleburne County, Alabama"
"01031",53043,23934,579,22.6473198438055,2.05044437933392,1.9895194955147,86.0356762513312,0.017749378771743,0.567980120695776,0,0,0,0,0,0,0,15.0821031992911,3.77052579982279,1.88526289991139,87.83,7.13395638629283,95.99,86.76,106.08,85.65,24.2424242424242,"Coffee County, Alabama"
"01033",56789,27496,417,21.4431125558716,2.00030918727915,1.79239148105999,86.0950832994718,0.117838277123121,1.32466477041853,0,100,25,100,100,3946.32,36200.816,7.04361760200039,1.7609044005001,0,104.88,76.1993769470405,96.29,143.53,96.15,86.94,87.8787878787879,"Colbert County, Alabama"
"01035",11778,6469,38,28.0212188502344,1.79125865775018,0.567480878361707,86.5038243276585,0.271403898346904,0.690846286701209,0,0,0,0,0,0,0,8.49040584139922,0,0,86.68,3.58255451713396,96.75,85.2,95.11,82.49,9.09090909090909,"Conecuh County, Alabama"
"01037",10442,6064,377,26.9793205317578,2.2293410041841,1.6740521910389,77.917282127031,0,1.50172328902019,0,0,0,0,0,0,0,0,0,0,91.89,33.1464174454829,95.93,85.51,89.89,95.98,59.0909090909091,"Coosa County, Alabama"
"01039",37490,18627,705,23.3472481966337,1.9141018466704,2.3403543965229,88.6922254875768,0,1.5695965802832,0,0,0,0,0,0,0,8.00213390237397,0,0,87.5,6.16822429906542,95.93,86.56,94.81,85.83,22.7272727272727,"Covington County, Alabama"
"01041",13300,6544,187,27.217672824224,1.87835804857081,4.6657779470577,76.1378784993335,0.761759664825747,1.50447533803085,0,0,0,0,0,0,0,0,0,0,96.38,55.9190031152648,98.24,85.44,89.89,104.19,66.6666666666667,"Crenshaw County, Alabama"
"01043",87129,38859,1088,25.160707217311,2.20307234585142,0.790796085691616,85.008576329331,0.00527774112679773,0.802216651273255,0,100,30,100,100,69.9072,2227.554,5.7386174522834,0,1.14772349045668,103.71,73.1464174454829,95.95,142.46,95.11,84.8,78.7878787878788,"Cullman County, Alabama"
"01045",49443,22790,1391,21.189446366782,1.9613251155624,1.74272078931846,80.6838998575209,0.0610624872786485,3.64339507429269,0,0,0,0,0,0,0,4.04506199057501,0,2.0225309952875,91.92,33.3644859813084,96.12,87.18,95.36,98.13,60.6060606060606,"Dale County, Alabama"
"01047",39162,19037,535,24.4603425741212,1.76100104275287,3.06672192291753,87.6590768384123,0.75668982596134,1.25885671046296,0,0,0,0,0,0,0,2.55349573566212,2.55349573566212,0,89.96,18.4735202492212,98.22,86.24,94.25,87.76,52.2727272727273,"Dallas County, Alabama"
"01049",71554,30647,934,24.7275417531209,2.13323698293035,1.70114316820904,82.6524711724889,0.146263478349604,1.16670635055614,0,0,0,0,0,0,0,2.79509181876625,0,0,89.84,17.7881619937695,96.38,86.16,91.61,90.12,50,"DeKalb County, Alabama"
"01051",87146,36425,4467,25.67046063203,2.13319633259564,1.3551514502263,86.1944295661489,0.0990894483128013,1.47562935190145,0,33.3333333333333,25,66.6666666666667,100,6896.1192,315349.187,8.03249718862598,1.14749959837514,2.29499919675028,99.74,63.2398753894081,96.23,124.15,99.47,86.26,69.6969696969697,"Elmore County, Alabama"
"01053",36879,16672,2838,21.4260992684654,1.73163534710359,4.12176512231574,90.836151970424,0.37756627074648,0.731534649571305,0,0,0,0,0,0,0,16.2694216220613,5.42314054068711,2.71157027034356,88.2,8.69158878504673,97.07,87.12,109.83,85.27,28.7878787878788,"Escambia County, Alabama"
"01055",103468,47329,1191,23.6477546344998,2.03019143879443,1.80165405430734,88.8468102017439,0.11454753722795,0.937419641396077,0,100,14,75,100,10980.7824,71661.961,5.79889434414505,0,0.966482390690842,101.38,67.5700934579439,96.28,137.31,94.88,83.06,74.2424242424242,"Etowah County, Alabama"
"01057",16365,7836,286,29.2283703822165,1.99854932301741,3.79238309497027,85.9107628338398,0,1.03950103950104,0,0,0,0,0,0,0,12.2212037885732,0,0,89.19,13.9563862928349,95.93,84.85,97.41,90.64,42.4242424242424,"Fayette County, Alabama"
"01059",32034,13930,201,27.015034695451,2.08461889548152,2.52930289944479,83.1919814957594,0,0.701619121048574,0,0,0,0,0,0,0,3.12168321158769,0,0,89.68,16.9158878504673,95.93,85.49,91.81,90.17,46.969696969697,"Franklin County, Alabama"
"01061",26604,12495,219,27.5926836463762,2.02931185091721,2.22244075130298,86.5473497885731,0,0.658865178483627,0,0,0,0,0,0,0,11.27649977447,0,3.75883325815667,87.24,5.20249221183801,95.93,85.33,102.38,85.79,17.4242424242424,"Geneva County, Alabama"
"01063",7851,4303,103,36.9153126538651,1.51210951210951,2.92513634110064,63.8601674052191,0,1.92023633677991,0,0,0,0,0,0,0,0,0,0,98.98,61.9003115264798,95.93,82.62,89.89,114.93,68.1818181818182,"Greene County, Alabama"
"01065",14819,7422,182,34.2582929556467,1.80342879407754,2.62765560939247,91.4275065225494,0.204994409243384,0.0186358553857622,0,0,0,0,0,0,0,26.9923746541602,0,13.4961873270801,83.61,0.498442367601246,96.55,83.39,126.42,79.85,0,"Hale County, Alabama"
"01067",17165,9057,278,25.4143488803309,2.00031230480949,1.15532734274711,86.5782342033947,0.213949507916132,0.0998431036941948,0,0,0,0,0,0,0,0,0,0,87.24,5.20249221183801,96.58,85.96,89.89,82.23,17.4242424242424,"Henry County, Alabama"
"01069",106355,48940,1076,21.1023032200358,1.8339700693515,2.05364533231919,86.5697674418605,0.0402504472271914,0.737924865831843,0,100,28,100,50,1809.3024,49758.408,7.52197828028772,1.88049457007193,1.88049457007193,101.17,66.791277258567,96.06,134.63,99.35,85.62,72.7272727272727,"Houston County, Alabama"
"01071",52548,24666,617,26.070896097887,2.05716117577431,1.07488171158198,85.275821294535,0.102822476993471,1.26985759086936,0,100,7,100,100,1021.008,6605.78,3.80604399786862,1.90302199893431,0,104.38,74.9532710280374,96.24,142.16,94.31,86.21,84.8484848484848,"Jackson County, Alabama"
"01073",672550,307607,15246,22.7064947942489,1.83132844891236,2.3596775107402,80.8824987605355,0.70732110394976,1.42092216162618,0,0,0,0,0,0,0,10.2594602631775,2.97375659802245,0.297375659802245,92.22,35.3582554517134,98.07,86.74,99.89,94.03,62.1212121212121,"Jefferson County, Alabama"
"01075",13929,7104,174,23.9299498263219,2.01065221453934,2.10343496719413,89.2126592049402,0,0.0771902740254728,0,0,0,0,0,0,0,7.17926627898629,0,0,86.29,2.77258566978193,95.93,86.39,94.31,81.29,6.81818181818182,"Lamar County, Alabama"
"01077",93342,44528,1980,24.6085051795914,2.00775152921325,2.1761987431841,84.180462774712,0.0266240681576145,0.943944234679059,0,100,25,100,100,1496.88,13731.344,6.4279745452208,1.07132909087013,0,105.52,77.9439252336449,96.01,142.61,95.02,88.93,89.3939393939394,"Lauderdale County, Alabama"
"01079",33089,15220,241,28.0841848067526,2.21878258080039,1.28831630386495,89.9378054198134,0.014808233377758,0.918110469420998,0,0,0,0,0,0,0,12.0886095076914,0,0,85.29,1.4018691588785,95.98,85.18,97.33,80.74,1.51515151515152,"Lawrence County, Alabama"
"01081",172223,73557,6015,21.0977525220278,1.98572605430753,1.69966525676622,82.4045460349892,0.614225513982889,2.38539139318095,85.7142857142857,0,26,50,100,114356.0184,2180961.744,6.96771046840434,1.16128507806739,0,119.76,94.5794392523364,97.8,129.73,95.45,93.24,100,"Lee County, Alabama"
"01083",101217,41768,3001,25.332441811631,2.16605680890831,0.930654110573203,86.3199310360072,0.29619150770319,0.36692380805022,0,0,0,0,0,0,0,3.95190531234872,0.987976328087179,1.97595265617436,87.2,4.98442367601246,96.83,85.98,96.31,82.65,15.1515151515152,"Limestone County, Alabama"
"01085",10334,4833,115,29.494006133259,1.69726663228468,2.23027599665459,83.7189852244215,0.0557568999163646,2.00724839698913,0,0,0,0,0,0,0,0,0,0,89.96,18.4735202492212,96.1,84.78,89.89,92.06,52.2727272727273,"Lowndes County, Alabama"
"01087",19490,9684,2241,24.306751875521,1.85369955156951,2.31559576752032,81.5226451792164,0.111141983884412,5.09863851069742,0,100,5,100,100,369.5232,2734.72,20.5233453052848,0,10.2616726526424,107.6,83.2398753894081,96.27,142.67,117.67,101.81,92.4242424242424,"Macon County, Alabama"
"01089",382149,167859,9582,19.9008200026885,1.96259876523464,1.4934941460897,82.9692162925124,0.191961285118968,0.800107541336201,0,100,32,75,100,116645.6088,1954565.361,5.49523876812447,1.30839018288678,2.3551023291962,104.15,74.5171339563863,96.52,138.42,98.17,88.5,81.8181818181818,"Madison County, Alabama"
"01091",19397,9850,218,24.8120512459524,1.72764900662252,1.52048430240743,84.3728002252569,0,0.464592425735605,0,100,31,100,100,0,0,30.9326184461515,5.15543640769191,10.3108728153838,103.17,71.7445482866044,95.93,142.56,129.78,86.27,77.2727272727273,"Marengo County, Alabama"
"01093",29392,14131,522,26.496899911426,2.09504986074926,1.30342259265827,86.7493356953056,0.0354295837023915,0.726306465899026,0,0,0,0,0,0,0,0,0,0,87.27,5.29595015576324,96.04,85.64,89.89,83.81,19.6969696969697,"Marion County, Alabama"
"01095",97179,41129,968,23.959562238008,2.06498490363724,1.63291966035271,84.6758201762092,0.389065990612214,0.419187228595095,0,0,0,0,0,0,0,6.17417343253172,1.02902890542195,2.05805781084391,88.69,11.183800623053,97.11,86.38,97.85,86.04,36.3636363636364,"Marshall County, Alabama"
"01097",414620,184218,6380,24.2423046566693,1.84974532569838,2.09364029243764,85.1836915755938,0.406731229008117,0.877986392363131,50,50,45,50,100,126061.6656,6811677.208,9.40620327046452,3.85895518788288,1.44710819545608,111.5,89.8130841121495,97.18,131.34,102.03,87.53,95.4545454545455,"Mobile County, Alabama"
"01099",20115,10275,230,21.3528951486698,1.81985544797491,4.02442843720639,91.2363067292645,0.970266040688576,0.7981220657277,0,0,0,0,0,0,0,0,0,0,89.3,14.4236760124611,98.87,87.14,89.89,84.78,43.9393939393939,"Monroe County, Alabama"
"01101",229072,105139,6980,19.645573979721,1.7601925191285,2.79534998356885,83.0981635485145,0.385928304447798,1.43127741255837,0,33.3333333333333,25,66.6666666666667,100,71011.3896,3247244.331,10.9135992177132,2.18271984354264,2.61926381225117,103.07,71.588785046729,97.11,125.9,102.86,92.56,75.7575757575758,"Montgomery County, Alabama"
"01103",122608,53086,1885,22.1723682970502,2.06239069512632,1.86110534949937,87.5996607294317,0.17340495711997,0.978230138535482,0,100,28,100,100,12722.7168,120865.828,6.52485971551612,0,0.815607464439514,103.95,73.9563862928349,96.46,143.32,95.11,84.63,80.3030303030303,"Morgan County, Alabama"
"01105",8702,4022,804,23.5551663747811,1.67017913593256,3.3921302578019,79.2907180385289,0,5.86690017513135,0,0,0,0,0,0,0,0,0,0,95.2,51.4018691588785,95.93,86.5,89.89,108.29,65.1515151515152,"Perry County, Alabama"
"01107",19240,8738,1749,34.154740608229,2.08208208208208,1.01492537313433,85.36076326774,0.402504472271914,1.56529516994633,0,0,0,0,0,0,0,20.7900207900208,0,5.1975051975052,86.96,4.29906542056075,97.15,83.42,110.36,86.67,11.3636363636364,"Pickens County, Alabama"
"01109",33176,15958,1772,20.0807434491164,1.80656934306569,2.29867205094354,83.9122486288848,0.36563071297989,1.53869591712371,0,100,7,100,100,3681.1008,26889.6,0,0,0,106.92,81.7133956386293,97.04,143.9,89.89,90.89,90.9090909090909,"Pike County, Alabama"
"01111",21984,12356,478,29.1834506187818,2.23306610898106,0.487032752952636,85.6952196068915,1.06770201407425,0.412521232710507,0,0,0,0,0,0,0,4.54876273653566,0,0,88.13,8.31775700934579,99.16,84.87,92.69,82.51,27.2727272727273,"Randolph County, Alabama"
"01113",58695,27219,552,24.439969636908,1.80821917808219,2.66604698326855,84.4768692278497,0.400624130223928,0.700037953864969,85.7142857142857,0,26,50,100,22585.908,430751.28,13.6297810716415,0,0,117.87,93.9252336448598,97.15,128.76,98.28,89.08,98.4848484848485,"Russell County, Alabama"
"01115",90412,37651,2089,28.9330125364062,2.19986152086218,1.19044603733441,85.6097252121059,0.0911738634924655,0.547043180954793,0,0,0,0,0,0,0,9.95443082776623,0,2.21209573950361,86.96,4.29906542056075,96.21,84.94,99.28,84.38,11.3636363636364,"St. Clair County, Alabama"
"01117",220780,88480,3133,26.1076577352096,2.11828547039815,0.856659573307142,81.3825786750514,0.0181226723692676,0.588986852001196,0,0,0,0,0,0,0,2.26469788930157,0.452939577860313,0.452939577860313,89.15,13.613707165109,95.99,85.76,92.44,88.4,39.3939393939394,"Shelby County, Alabama"
"01119",12482,6340,774,24.1627469426152,1.94509151414309,1.26705653021442,82.1025399811853,0.329256820319849,2.42238946378175,0,0,0,0,0,0,0,40.0576830636116,0,8.01153661272232,88.54,10.1869158878505,96.93,86.32,126.38,92.76,33.3333333333333,"Sumter County, Alabama"
"01121",81850,37905,3549,26.147929182162,1.9851784253257,2.62688658218175,83.1887098312196,0.181176694955659,1.09023870824195,0,0,0,0,0,0,0,7.33048259010385,1.22174709835064,0,90.23,20.5919003115265,96.48,85.75,95.74,91.29,54.5454545454545,"Talladega County, Alabama"
"01123",41284,22603,639,27.765943877551,2.04713064713065,1.66091733742175,84.4961734693878,0.255102040816327,0.956632653061224,0,0,0,0,0,0,0,2.42224590640442,0,0,88.88,12.1806853582555,96.7,85.28,91.38,87.54,37.8787878787879,"Tallapoosa County, Alabama"
"01125",223945,99540,10055,21.9450623851436,1.89007213595794,1.96720668418782,81.9644066157269,0.841474030370442,0.894670664474321,50,50,12,50,100,219968.712,2488650.66,10.7169171001808,1.78615285003014,3.12576748755275,113.13,91.214953271028,98.49,131.95,103.05,90.81,96.969696969697,"Tuscaloosa County, Alabama"
"01127",65194,30093,924,27.7253022589882,2.08167653980362,1.38861258106871,83.3678014635698,0.0994272987591473,0.819280941775374,0,100,3,100,100,1992.72,1996.3,16.8727183483143,3.06776697242078,0,104.71,75.7632398753894,96.23,141.68,103.63,87.88,86.3636363636364,"Walker County, Alabama"
"01129",15574,7793,128,31.8892694063927,2.34974339479186,0.666032350142721,88.3751902587519,0,0.266362252663623,0,0,0,0,0,0,0,0,0,0,85.39,1.65109034267913,95.93,84.08,89.89,79.61,3.03030303030303,"Washington County, Alabama"
